cbsa_code,csa_code,cbsa_title,metro_micro_indicator,csa_title, cbsa_population ,population_year,cbsa_year
10100,,"Aberdeen, SD",2,,41357,2012,2020
10100,,"Aberdeen, SD",2,,41357,2012,2020
10140,,"Aberdeen, WA",2,,71692,2012,2020
10180,,"Abilene, TX",1,,166963,2012,2020
10180,,"Abilene, TX",1,,166963,2012,2020
10180,,"Abilene, TX",1,,166963,2012,2020
10220,,"Ada, OK",2,,37958,2012,2020
10300,220,"Adrian, MI",2,"Detroit-Warren-Ann Arbor, MI",98987,2012,2020
10380,,"Aguadilla-Isabela, PR",1,,,2012,2020
10380,,"Aguadilla-Isabela, PR",1,,,2012,2020
10380,,"Aguadilla-Isabela, PR",1,,,2012,2020
10380,,"Aguadilla-Isabela, PR",1,,,2012,2020
10380,,"Aguadilla-Isabela, PR",1,,,2012,2020
10380,,"Aguadilla-Isabela, PR",1,,,2012,2020
10380,,"Aguadilla-Isabela, PR",1,,,2012,2020
10380,,"Aguadilla-Isabela, PR",1,,,2012,2020
10380,,"Aguadilla-Isabela, PR",1,,,2012,2020
10420,184,"Akron, OH",1,"Cleveland-Akron-Canton, OH",702262,2012,2020
10420,184,"Akron, OH",1,"Cleveland-Akron-Canton, OH",702262,2012,2020
10460,,"Alamogordo, NM",2,,66041,2012,2020
10500,,"Albany, GA",1,,157399,2012,2020
10500,,"Albany, GA",1,,157399,2012,2020
10500,,"Albany, GA",1,,157399,2012,2020
10500,,"Albany, GA",1,,157399,2012,2020
10540,440,"Albany-Lebanon, OR",1,"Portland-Vancouver-Salem, OR-WA",118360,2012,2020
10580,104,"Albany-Schenectady-Troy, NY",1,"Albany-Schenectady, NY",874646,2012,2020
10580,104,"Albany-Schenectady-Troy, NY",1,"Albany-Schenectady, NY",874646,2012,2020
10580,104,"Albany-Schenectady-Troy, NY",1,"Albany-Schenectady, NY",874646,2012,2020
10580,104,"Albany-Schenectady-Troy, NY",1,"Albany-Schenectady, NY",874646,2012,2020
10580,104,"Albany-Schenectady-Troy, NY",1,"Albany-Schenectady, NY",874646,2012,2020
10620,172,"Albemarle, NC",2,"Charlotte-Concord, NC-SC",60576,2012,2020
10660,,"Albert Lea, MN",2,,31054,2012,2020
10700,,"Albertville, AL",2,,94776,2012,2020
10740,106,"Albuquerque, NM",1,"Albuquerque-Santa Fe-Las Vegas, NM",901700,2012,2020
10740,106,"Albuquerque, NM",1,"Albuquerque-Santa Fe-Las Vegas, NM",901700,2012,2020
10740,106,"Albuquerque, NM",1,"Albuquerque-Santa Fe-Las Vegas, NM",901700,2012,2020
10740,106,"Albuquerque, NM",1,"Albuquerque-Santa Fe-Las Vegas, NM",901700,2012,2020
10760,388,"Alexander City, AL",2,"Montgomery-Selma-Alexander City, AL",92728,2012,2020
10760,388,"Alexander City, AL",2,"Montgomery-Selma-Alexander City, AL",92728,2012,2020
10780,,"Alexandria, LA",1,,154441,2012,2020
10780,,"Alexandria, LA",1,,154441,2012,2020
10820,,"Alexandria, MN",2,,36415,2012,2020
10860,204,"Alice, TX",2,"Corpus Christi-Kingsville-Alice, TX",41754,2012,2020
10860,204,"Alice, TX",2,"Corpus Christi-Kingsville-Alice, TX",41754,2012,2020
10900,,"Allentown-Bethlehem-Easton, PA-NJ",1,,827171,2012,2020
10900,,"Allentown-Bethlehem-Easton, PA-NJ",1,,827171,2012,2020
10900,,"Allentown-Bethlehem-Easton, PA-NJ",1,,827171,2012,2020
10900,,"Allentown-Bethlehem-Easton, PA-NJ",1,,827171,2012,2020
10940,394,"Alma, MI",2,"Mount Pleasant-Alma, MI",42063,2012,2020
10980,,"Alpena, MI",2,,29234,2012,2020
11020,107,"Altoona, PA",1,"Altoona-Huntingdon, PA",127121,2012,2020
11060,,"Altus, OK",2,,26237,2012,2020
11100,108,"Amarillo, TX",1,"Amarillo-Pampa-Borger, TX",257578,2012,2020
11100,108,"Amarillo, TX",1,"Amarillo-Pampa-Borger, TX",257578,2012,2020
11100,108,"Amarillo, TX",1,"Amarillo-Pampa-Borger, TX",257578,2012,2020
11100,108,"Amarillo, TX",1,"Amarillo-Pampa-Borger, TX",257578,2012,2020
11100,108,"Amarillo, TX",1,"Amarillo-Pampa-Borger, TX",257578,2012,2020
11140,,"Americus, GA",2,,36544,2012,2020
11140,,"Americus, GA",2,,36544,2012,2020
11180,218,"Ames, IA",1,"Des Moines-Ames-West Des Moines, IA",91140,2012,2020
11180,218,"Ames, IA",1,"Des Moines-Ames-West Des Moines, IA",91140,2012,2020
11220,104,"Amsterdam, NY",2,"Albany-Schenectady, NY",49941,2012,2020
11260,,"Anchorage, AK",1,,392535,2012,2020
11260,,"Anchorage, AK",1,,392535,2012,2020
11380,,"Andrews, TX",2,,16117,2012,2020
11420,258,"Angola, IN",2,"Fort Wayne-Huntington-Auburn, IN",34124,2012,2020
11460,220,"Ann Arbor, MI",1,"Detroit-Warren-Ann Arbor, MI",350946,2012,2020
11500,,"Anniston-Oxford, AL",1,,117296,2012,2020
11540,118,"Appleton, WI",1,"Appleton-Oshkosh-Neenah, WI",228450,2012,2020
11540,118,"Appleton, WI",1,"Appleton-Oshkosh-Neenah, WI",228450,2012,2020
11580,412,"Arcadia, FL",2,"North Port-Sarasota, FL",34712,2012,2020
11620,,"Ardmore, OK",2,,48085,2012,2020
11620,,"Ardmore, OK",2,,48085,2012,2020
11640,490,"Arecibo, PR",1,"San Juan-Bayamón, PR",,2012,2020
11640,490,"Arecibo, PR",1,"San Juan-Bayamón, PR",,2012,2020
11640,490,"Arecibo, PR",1,"San Juan-Bayamón, PR",,2012,2020
11640,490,"Arecibo, PR",1,"San Juan-Bayamón, PR",,2012,2020
11660,,"Arkadelphia, AR",2,,22936,2012,2020
11700,120,"Asheville, NC",1,"Asheville-Marion-Brevard, NC",432406,2012,2020
11700,120,"Asheville, NC",1,"Asheville-Marion-Brevard, NC",432406,2012,2020
11700,120,"Asheville, NC",1,"Asheville-Marion-Brevard, NC",432406,2012,2020
11700,120,"Asheville, NC",1,"Asheville-Marion-Brevard, NC",432406,2012,2020
11740,360,"Ashland, OH",2,"Mansfield-Ashland-Bucyrus, OH",52962,2012,2020
11780,184,"Ashtabula, OH",2,"Cleveland-Akron-Canton, OH",100389,2012,2020
11820,,"Astoria, OR",2,,37301,2012,2020
11860,312,"Atchison, KS",2,"Kansas City-Overland Park-Kansas City, MO-KS",16813,2012,2020
11900,,"Athens, OH",2,,64304,2012,2020
11940,174,"Athens, TN",2,"Chattanooga-Cleveland-Dalton, TN-GA",52416,2012,2020
11980,206,"Athens, TX",2,"Dallas-Fort Worth, TX-OK",79094,2012,2020
12020,122,"Athens-Clarke County, GA",1,"Atlanta--Athens-Clarke County--Sandy Springs, GA-AL",196425,2012,2020
12020,122,"Athens-Clarke County, GA",1,"Atlanta--Athens-Clarke County--Sandy Springs, GA-AL",196425,2012,2020
12020,122,"Athens-Clarke County, GA",1,"Atlanta--Athens-Clarke County--Sandy Springs, GA-AL",196425,2012,2020
12020,122,"Athens-Clarke County, GA",1,"Atlanta--Athens-Clarke County--Sandy Springs, GA-AL",196425,2012,2020
12060,122,"Atlanta-Sandy Springs-Alpharetta, GA",1,"Atlanta--Athens-Clarke County--Sandy Springs, GA-AL",5457831,2012,2020
12060,122,"Atlanta-Sandy Springs-Alpharetta, GA",1,"Atlanta--Athens-Clarke County--Sandy Springs, GA-AL",5457831,2012,2020
12060,122,"Atlanta-Sandy Springs-Alpharetta, GA",1,"Atlanta--Athens-Clarke County--Sandy Springs, GA-AL",5457831,2012,2020
12060,122,"Atlanta-Sandy Springs-Alpharetta, GA",1,"Atlanta--Athens-Clarke County--Sandy Springs, GA-AL",5457831,2012,2020
12060,122,"Atlanta-Sandy Springs-Alpharetta, GA",1,"Atlanta--Athens-Clarke County--Sandy Springs, GA-AL",5457831,2012,2020
12060,122,"Atlanta-Sandy Springs-Alpharetta, GA",1,"Atlanta--Athens-Clarke County--Sandy Springs, GA-AL",5457831,2012,2020
12060,122,"Atlanta-Sandy Springs-Alpharetta, GA",1,"Atlanta--Athens-Clarke County--Sandy Springs, GA-AL",5457831,2012,2020
12060,122,"Atlanta-Sandy Springs-Alpharetta, GA",1,"Atlanta--Athens-Clarke County--Sandy Springs, GA-AL",5457831,2012,2020
12060,122,"Atlanta-Sandy Springs-Alpharetta, GA",1,"Atlanta--Athens-Clarke County--Sandy Springs, GA-AL",5457831,2012,2020
12060,122,"Atlanta-Sandy Springs-Alpharetta, GA",1,"Atlanta--Athens-Clarke County--Sandy Springs, GA-AL",5457831,2012,2020
12060,122,"Atlanta-Sandy Springs-Alpharetta, GA",1,"Atlanta--Athens-Clarke County--Sandy Springs, GA-AL",5457831,2012,2020
12060,122,"Atlanta-Sandy Springs-Alpharetta, GA",1,"Atlanta--Athens-Clarke County--Sandy Springs, GA-AL",5457831,2012,2020
12060,122,"Atlanta-Sandy Springs-Alpharetta, GA",1,"Atlanta--Athens-Clarke County--Sandy Springs, GA-AL",5457831,2012,2020
12060,122,"Atlanta-Sandy Springs-Alpharetta, GA",1,"Atlanta--Athens-Clarke County--Sandy Springs, GA-AL",5457831,2012,2020
12060,122,"Atlanta-Sandy Springs-Alpharetta, GA",1,"Atlanta--Athens-Clarke County--Sandy Springs, GA-AL",5457831,2012,2020
12060,122,"Atlanta-Sandy Springs-Alpharetta, GA",1,"Atlanta--Athens-Clarke County--Sandy Springs, GA-AL",5457831,2012,2020
12060,122,"Atlanta-Sandy Springs-Alpharetta, GA",1,"Atlanta--Athens-Clarke County--Sandy Springs, GA-AL",5457831,2012,2020
12060,122,"Atlanta-Sandy Springs-Alpharetta, GA",1,"Atlanta--Athens-Clarke County--Sandy Springs, GA-AL",5457831,2012,2020
12060,122,"Atlanta-Sandy Springs-Alpharetta, GA",1,"Atlanta--Athens-Clarke County--Sandy Springs, GA-AL",5457831,2012,2020
12060,122,"Atlanta-Sandy Springs-Alpharetta, GA",1,"Atlanta--Athens-Clarke County--Sandy Springs, GA-AL",5457831,2012,2020
12060,122,"Atlanta-Sandy Springs-Alpharetta, GA",1,"Atlanta--Athens-Clarke County--Sandy Springs, GA-AL",5457831,2012,2020
12060,122,"Atlanta-Sandy Springs-Alpharetta, GA",1,"Atlanta--Athens-Clarke County--Sandy Springs, GA-AL",5457831,2012,2020
12060,122,"Atlanta-Sandy Springs-Alpharetta, GA",1,"Atlanta--Athens-Clarke County--Sandy Springs, GA-AL",5457831,2012,2020
12060,122,"Atlanta-Sandy Springs-Alpharetta, GA",1,"Atlanta--Athens-Clarke County--Sandy Springs, GA-AL",5457831,2012,2020
12060,122,"Atlanta-Sandy Springs-Alpharetta, GA",1,"Atlanta--Athens-Clarke County--Sandy Springs, GA-AL",5457831,2012,2020
12060,122,"Atlanta-Sandy Springs-Alpharetta, GA",1,"Atlanta--Athens-Clarke County--Sandy Springs, GA-AL",5457831,2012,2020
12060,122,"Atlanta-Sandy Springs-Alpharetta, GA",1,"Atlanta--Athens-Clarke County--Sandy Springs, GA-AL",5457831,2012,2020
12060,122,"Atlanta-Sandy Springs-Alpharetta, GA",1,"Atlanta--Athens-Clarke County--Sandy Springs, GA-AL",5457831,2012,2020
12060,122,"Atlanta-Sandy Springs-Alpharetta, GA",1,"Atlanta--Athens-Clarke County--Sandy Springs, GA-AL",5457831,2012,2020
12100,428,"Atlantic City-Hammonton, NJ",1,"Philadelphia-Reading-Camden, PA-NJ-DE-MD",275422,2012,2020
12120,426,"Atmore, AL",2,"Pensacola-Ferry Pass, FL-AL",,2012,2020
12140,258,"Auburn, IN",2,"Fort Wayne-Huntington-Auburn, IN",42321,2012,2020
12180,532,"Auburn, NY",2,"Syracuse-Auburn, NY",79552,2012,2020
12220,194,"Auburn-Opelika, AL",1,"Columbus-Auburn-Opelika, GA-AL",147257,2012,2020
12260,,"Augusta-Richmond County, GA-SC",1,,575898,2012,2020
12260,,"Augusta-Richmond County, GA-SC",1,,575898,2012,2020
12260,,"Augusta-Richmond County, GA-SC",1,,575898,2012,2020
12260,,"Augusta-Richmond County, GA-SC",1,,575898,2012,2020
12260,,"Augusta-Richmond County, GA-SC",1,,575898,2012,2020
12260,,"Augusta-Richmond County, GA-SC",1,,575898,2012,2020
12260,,"Augusta-Richmond County, GA-SC",1,,575898,2012,2020
12300,,"Augusta-Waterville, ME",2,,121853,2012,2020
12380,462,"Austin, MN",2,"Rochester-Austin, MN",39372,2012,2020
12420,,"Austin-Round Rock-Georgetown, TX",1,,1834303,2012,2020
12420,,"Austin-Round Rock-Georgetown, TX",1,,1834303,2012,2020
12420,,"Austin-Round Rock-Georgetown, TX",1,,1834303,2012,2020
12420,,"Austin-Round Rock-Georgetown, TX",1,,1834303,2012,2020
12420,,"Austin-Round Rock-Georgetown, TX",1,,1834303,2012,2020
12460,,"Bainbridge, GA",2,,27509,2012,2020
12540,,"Bakersfield, CA",1,,856158,2012,2020
12580,548,"Baltimore-Columbia-Towson, MD",1,"Washington-Baltimore-Arlington, DC-MD-VA-WV-PA",2753149,2012,2020
12580,548,"Baltimore-Columbia-Towson, MD",1,"Washington-Baltimore-Arlington, DC-MD-VA-WV-PA",2753149,2012,2020
12580,548,"Baltimore-Columbia-Towson, MD",1,"Washington-Baltimore-Arlington, DC-MD-VA-WV-PA",2753149,2012,2020
12580,548,"Baltimore-Columbia-Towson, MD",1,"Washington-Baltimore-Arlington, DC-MD-VA-WV-PA",2753149,2012,2020
12580,548,"Baltimore-Columbia-Towson, MD",1,"Washington-Baltimore-Arlington, DC-MD-VA-WV-PA",2753149,2012,2020
12580,548,"Baltimore-Columbia-Towson, MD",1,"Washington-Baltimore-Arlington, DC-MD-VA-WV-PA",2753149,2012,2020
12580,548,"Baltimore-Columbia-Towson, MD",1,"Washington-Baltimore-Arlington, DC-MD-VA-WV-PA",2753149,2012,2020
12620,,"Bangor, ME",1,,153746,2012,2020
12660,357,"Baraboo, WI",2,"Madison-Janesville-Beloit, WI",62597,2012,2020
12680,350,"Bardstown, KY",2,"Louisville/Jefferson County--Elizabethtown--Bardstown, KY-IN",44319,2012,2020
12700,148,"Barnstable Town, MA",1,"Boston-Worcester-Providence, MA-RI-NH-CT",215423,2012,2020
12740,162,"Barre, VT",2,"Burlington-South Burlington-Barre, VT",59465,2012,2020
12780,538,"Bartlesville, OK",2,"Tulsa-Muskogee-Bartlesville, OK",51633,2012,2020
12860,464,"Batavia, NY",2,"Rochester-Batavia-Seneca Falls, NY",59977,2012,2020
12900,,"Batesville, AR",2,,37025,2012,2020
12900,,"Batesville, AR",2,,37025,2012,2020
12940,,"Baton Rouge, LA",1,,815298,2012,2020
12940,,"Baton Rouge, LA",1,,815298,2012,2020
12940,,"Baton Rouge, LA",1,,815298,2012,2020
12940,,"Baton Rouge, LA",1,,815298,2012,2020
12940,,"Baton Rouge, LA",1,,815298,2012,2020
12940,,"Baton Rouge, LA",1,,815298,2012,2020
12940,,"Baton Rouge, LA",1,,815298,2012,2020
12940,,"Baton Rouge, LA",1,,815298,2012,2020
12940,,"Baton Rouge, LA",1,,815298,2012,2020
12940,,"Baton Rouge, LA",1,,815298,2012,2020
12980,310,"Battle Creek, MI",1,"Kalamazoo-Battle Creek-Portage, MI",135099,2012,2020
13020,474,"Bay City, MI",1,"Saginaw-Midland-Bay City, MI",106935,2012,2020
13060,288,"Bay City, TX",2,"Houston-The Woodlands, TX",36547,2012,2020
13100,339,"Beatrice, NE",2,"Lincoln-Beatrice, NE",21806,2012,2020
13140,,"Beaumont-Port Arthur, TX",1,,404180,2012,2020
13140,,"Beaumont-Port Arthur, TX",1,,404180,2012,2020
13140,,"Beaumont-Port Arthur, TX",1,,404180,2012,2020
13180,376,"Beaver Dam, WI",2,"Milwaukee-Racine-Waukesha, WI",88415,2012,2020
13220,,"Beckley, WV",1,,124890,2012,2020
13220,,"Beckley, WV",1,,124890,2012,2020
13260,144,"Bedford, IN",2,"Bloomington-Bedford, IN",46078,2012,2020
13300,,"Beeville, TX",2,,32527,2012,2020
13340,198,"Bellefontaine, OH",2,"Columbus-Marion-Zanesville, OH",45474,2012,2020
13380,,"Bellingham, WA",1,,205262,2012,2020
13420,,"Bemidji, MN",2,,45375,2012,2020
13460,140,"Bend, OR",1,"Bend-Prineville, OR",162277,2012,2020
13500,,"Bennettsville, SC",2,,28145,2012,2020
13540,,"Bennington, VT",2,,36697,2012,2020
13620,,"Berlin, NH",2,,38322,2012,2020
13660,266,"Big Rapids, MI",2,"Grand Rapids-Kentwood-Muskegon, MI",43318,2012,2020
13700,,"Big Spring, TX",2,,36667,2012,2020
13720,,"Big Stone Gap, VA",2,,60676,2012,2020
13720,,"Big Stone Gap, VA",2,,60676,2012,2020
13740,,"Billings, MT",1,,162848,2012,2020
13740,,"Billings, MT",1,,162848,2012,2020
13740,,"Billings, MT",1,,162848,2012,2020
13780,,"Binghamton, NY",1,,248538,2012,2020
13780,,"Binghamton, NY",1,,248538,2012,2020
13820,142,"Birmingham-Hoover, AL",1,"Birmingham-Hoover-Talladega, AL",1136650,2012,2020
13820,142,"Birmingham-Hoover, AL",1,"Birmingham-Hoover-Talladega, AL",1136650,2012,2020
13820,142,"Birmingham-Hoover, AL",1,"Birmingham-Hoover-Talladega, AL",1136650,2012,2020
13820,142,"Birmingham-Hoover, AL",1,"Birmingham-Hoover-Talladega, AL",1136650,2012,2020
13820,142,"Birmingham-Hoover, AL",1,"Birmingham-Hoover-Talladega, AL",1136650,2012,2020
13820,142,"Birmingham-Hoover, AL",1,"Birmingham-Hoover-Talladega, AL",1136650,2012,2020
13900,,"Bismarck, ND",1,,120060,2012,2020
13900,,"Bismarck, ND",1,,120060,2012,2020
13900,,"Bismarck, ND",1,,120060,2012,2020
13940,292,"Blackfoot, ID",2,"Idaho Falls-Rexburg-Blackfoot, ID",45474,2012,2020
13980,,"Blacksburg-Christiansburg, VA",1,,178933,2012,2020
13980,,"Blacksburg-Christiansburg, VA",1,,178933,2012,2020
13980,,"Blacksburg-Christiansburg, VA",1,,178933,2012,2020
13980,,"Blacksburg-Christiansburg, VA",1,,178933,2012,2020
14010,145,"Bloomington, IL",1,"Bloomington-Pontiac, IL",188715,2012,2020
14020,144,"Bloomington, IN",1,"Bloomington-Bedford, IN",162399,2012,2020
14020,144,"Bloomington, IN",1,"Bloomington-Bedford, IN",162399,2012,2020
14100,146,"Bloomsburg-Berwick, PA",1,"Bloomsburg-Berwick-Sunbury, PA",85243,2012,2020
14100,146,"Bloomsburg-Berwick, PA",1,"Bloomsburg-Berwick-Sunbury, PA",85243,2012,2020
14140,,"Bluefield, WV-VA",2,,106791,2012,2020
14140,,"Bluefield, WV-VA",2,,106791,2012,2020
14140,,"Bluefield, WV-VA",2,,106791,2012,2020
14160,258,"Bluffton, IN",2,"Fort Wayne-Huntington-Auburn, IN",421406,2012,2020
14180,,"Blytheville, AR",2,,45562,2012,2020
14220,406,"Bogalusa, LA",2,"New Orleans-Metairie-Hammond, LA-MS",46670,2012,2020
14260,147,"Boise City, ID",1,"Boise City-Mountain Home-Ontario, ID-OR",637896,2012,2020
14260,147,"Boise City, ID",1,"Boise City-Mountain Home-Ontario, ID-OR",637896,2012,2020
14260,147,"Boise City, ID",1,"Boise City-Mountain Home-Ontario, ID-OR",637896,2012,2020
14260,147,"Boise City, ID",1,"Boise City-Mountain Home-Ontario, ID-OR",637896,2012,2020
14260,147,"Boise City, ID",1,"Boise City-Mountain Home-Ontario, ID-OR",637896,2012,2020
14300,206,"Bonham, TX",2,"Dallas-Fort Worth, TX-OK",,2012,2020
14380,,"Boone, NC",2,,51871,2012,2020
14420,108,"Borger, TX",2,"Amarillo-Pampa-Borger, TX",21922,2012,2020
14460,148,"Boston-Cambridge-Newton, MA-NH",1,"Boston-Worcester-Providence, MA-RI-NH-CT",4640802,2012,2020
14460,148,"Boston-Cambridge-Newton, MA-NH",1,"Boston-Worcester-Providence, MA-RI-NH-CT",4640802,2012,2020
14460,148,"Boston-Cambridge-Newton, MA-NH",1,"Boston-Worcester-Providence, MA-RI-NH-CT",4640802,2012,2020
14460,148,"Boston-Cambridge-Newton, MA-NH",1,"Boston-Worcester-Providence, MA-RI-NH-CT",4640802,2012,2020
14460,148,"Boston-Cambridge-Newton, MA-NH",1,"Boston-Worcester-Providence, MA-RI-NH-CT",4640802,2012,2020
14460,148,"Boston-Cambridge-Newton, MA-NH",1,"Boston-Worcester-Providence, MA-RI-NH-CT",4640802,2012,2020
14460,148,"Boston-Cambridge-Newton, MA-NH",1,"Boston-Worcester-Providence, MA-RI-NH-CT",4640802,2012,2020
14500,216,"Boulder, CO",1,"Denver-Aurora, CO",305318,2012,2020
14540,150,"Bowling Green, KY",1,"Bowling Green-Glasgow, KY",162231,2012,2020
14540,150,"Bowling Green, KY",1,"Bowling Green-Glasgow, KY",162231,2012,2020
14540,150,"Bowling Green, KY",1,"Bowling Green-Glasgow, KY",162231,2012,2020
14540,150,"Bowling Green, KY",1,"Bowling Green-Glasgow, KY",162231,2012,2020
14580,,"Bozeman, MT",2,,92614,2012,2020
14620,,"Bradford, PA",2,,43127,2012,2020
14660,,"Brainerd, MN",2,,91239,2012,2020
14660,,"Brainerd, MN",2,,91239,2012,2020
14700,,"Branson, MO",2,,84524,2012,2020
14720,,"Breckenridge, CO",2,,28044,2012,2020
14740,500,"Bremerton-Silverdale-Port Orchard, WA",1,"Seattle-Tacoma, WA",254991,2012,2020
14780,288,"Brenham, TX",2,"Houston-The Woodlands, TX",34093,2012,2020
14820,120,"Brevard, NC",2,"Asheville-Marion-Brevard, NC",32849,2012,2020
14860,408,"Bridgeport-Stamford-Norwalk, CT",1,"New York-Newark, NY-NJ-CT-PA",933835,2012,2020
15020,298,"Brookhaven, MS",2,"Jackson-Vicksburg-Brookhaven, MS",34900,2012,2020
15060,,"Brookings, OR",2,,22248,2012,2020
15100,,"Brookings, SD",2,,32629,2012,2020
15140,297,"Brownsville, TN",2,"Jackson-Brownsville, TN",,2012,2020
15180,154,"Brownsville-Harlingen, TX",1,"Brownsville-Harlingen-Raymondville, TX",415557,2012,2020
15220,,"Brownwood, TX",2,,37825,2012,2020
15260,,"Brunswick, GA",1,,113448,2012,2020
15260,,"Brunswick, GA",1,,113448,2012,2020
15260,,"Brunswick, GA",1,,113448,2012,2020
15340,360,"Bucyrus-Galion, OH",2,"Mansfield-Ashland-Bucyrus, OH",42849,2012,2020
15380,160,"Buffalo-Cheektowaga, NY",1,"Buffalo-Cheektowaga-Olean, NY",1134210,2012,2020
15380,160,"Buffalo-Cheektowaga, NY",1,"Buffalo-Cheektowaga-Olean, NY",1134210,2012,2020
15420,,"Burley, ID",2,,43286,2012,2020
15420,,"Burley, ID",2,,43286,2012,2020
15460,161,"Burlington, IA-IL",2,"Burlington-Fort Madison-Keokuk, IA-IL-MO",47383,2012,2020
15460,161,"Burlington, IA-IL",2,"Burlington-Fort Madison-Keokuk, IA-IL-MO",47383,2012,2020
15500,268,"Burlington, NC",1,"Greensboro--Winston-Salem--High Point, NC",153920,2012,2020
15540,162,"Burlington-South Burlington, VT",1,"Burlington-South Burlington-Barre, VT",213701,2012,2020
15540,162,"Burlington-South Burlington, VT",1,"Burlington-South Burlington-Barre, VT",213701,2012,2020
15540,162,"Burlington-South Burlington, VT",1,"Burlington-South Burlington-Barre, VT",213701,2012,2020
15580,,"Butte-Silver Bow, MT",2,,34403,2012,2020
15620,,"Cadillac, MI",2,,47639,2012,2020
15620,,"Cadillac, MI",2,,47639,2012,2020
15660,174,"Calhoun, GA",2,"Chattanooga-Cleveland-Dalton, TN-GA",55766,2012,2020
15680,548,"California-Lexington Park, MD",1,"Washington-Baltimore-Arlington, DC-MD-VA-WV-PA",108987,2012,2020
15700,480,"Cambridge, MD",2,"Salisbury-Cambridge, MD-DE",32551,2012,2020
15740,198,"Cambridge, OH",2,"Columbus-Marion-Zanesville, OH",39817,2012,2020
15780,,"Camden, AR",2,,30703,2012,2020
15780,,"Camden, AR",2,,30703,2012,2020
15820,,"Campbellsville, KY",2,,24691,2012,2020
15820,,"Campbellsville, KY",2,,24691,2012,2020
15860,444,"Cañon City, CO",2,"Pueblo-Cañon City, CO",46788,2012,2020
15940,184,"Canton-Massillon, OH",1,"Cleveland-Akron-Canton, OH",403455,2012,2020
15940,184,"Canton-Massillon, OH",1,"Cleveland-Akron-Canton, OH",403455,2012,2020
15980,163,"Cape Coral-Fort Myers, FL",1,"Cape Coral-Fort Myers-Naples, FL",645293,2012,2020
16020,164,"Cape Girardeau, MO-IL",1,"Cape Girardeau-Sikeston, MO-IL",97080,2012,2020
16020,164,"Cape Girardeau, MO-IL",1,"Cape Girardeau-Sikeston, MO-IL",97080,2012,2020
16020,164,"Cape Girardeau, MO-IL",1,"Cape Girardeau-Sikeston, MO-IL",97080,2012,2020
16060,,"Carbondale-Marion, IL",1,,126745,2012,2020
16060,,"Carbondale-Marion, IL",1,,126745,2012,2020
16060,,"Carbondale-Marion, IL",1,,126745,2012,2020
16100,,"Carlsbad-Artesia, NM",2,,54419,2012,2020
16140,,"Carroll, IA",2,,,2012,2020
16180,456,"Carson City, NV",1,"Reno-Carson City-Fernley, NV",54838,2012,2020
16220,,"Casper, WY",1,,78621,2012,2020
16260,,"Cedar City, UT",2,,46750,2012,2020
16300,168,"Cedar Rapids, IA",1,"Cedar Rapids-Iowa City, IA",261761,2012,2020
16300,168,"Cedar Rapids, IA",1,"Cedar Rapids-Iowa City, IA",261761,2012,2020
16300,168,"Cedar Rapids, IA",1,"Cedar Rapids-Iowa City, IA",261761,2012,2020
16340,122,"Cedartown, GA",2,"Atlanta--Athens-Clarke County--Sandy Springs, GA-AL",41188,2012,2020
16380,338,"Celina, OH",2,"Lima-Van Wert-Celina, OH",40875,2012,2020
16420,,"Central City, KY",2,,,2012,2020
16460,476,"Centralia, IL",2,"St. Louis-St. Charles-Farmington, MO-IL",38894,2012,2020
16500,500,"Centralia, WA",2,"Seattle-Tacoma, WA",75621,2012,2020
16540,548,"Chambersburg-Waynesboro, PA",1,"Washington-Baltimore-Arlington, DC-MD-VA-WV-PA",151275,2012,2020
16580,,"Champaign-Urbana, IL",1,,233788,2012,2020
16580,,"Champaign-Urbana, IL",1,,233788,2012,2020
16620,170,"Charleston, WV",1,"Charleston-Huntington-Ashland, WV-OH-KY",225954,2012,2020
16620,170,"Charleston, WV",1,"Charleston-Huntington-Ashland, WV-OH-KY",225954,2012,2020
16620,170,"Charleston, WV",1,"Charleston-Huntington-Ashland, WV-OH-KY",225954,2012,2020
16620,170,"Charleston, WV",1,"Charleston-Huntington-Ashland, WV-OH-KY",225954,2012,2020
16620,170,"Charleston, WV",1,"Charleston-Huntington-Ashland, WV-OH-KY",225954,2012,2020
16660,,"Charleston-Mattoon, IL",2,,64623,2012,2020
16660,,"Charleston-Mattoon, IL",2,,64623,2012,2020
16700,,"Charleston-North Charleston, SC",1,,697439,2012,2020
16700,,"Charleston-North Charleston, SC",1,,697439,2012,2020
16700,,"Charleston-North Charleston, SC",1,,697439,2012,2020
16740,172,"Charlotte-Concord-Gastonia, NC-SC",1,"Charlotte-Concord, NC-SC",2296569,2012,2020
16740,172,"Charlotte-Concord-Gastonia, NC-SC",1,"Charlotte-Concord, NC-SC",2296569,2012,2020
16740,172,"Charlotte-Concord-Gastonia, NC-SC",1,"Charlotte-Concord, NC-SC",2296569,2012,2020
16740,172,"Charlotte-Concord-Gastonia, NC-SC",1,"Charlotte-Concord, NC-SC",2296569,2012,2020
16740,172,"Charlotte-Concord-Gastonia, NC-SC",1,"Charlotte-Concord, NC-SC",2296569,2012,2020
16740,172,"Charlotte-Concord-Gastonia, NC-SC",1,"Charlotte-Concord, NC-SC",2296569,2012,2020
16740,172,"Charlotte-Concord-Gastonia, NC-SC",1,"Charlotte-Concord, NC-SC",2296569,2012,2020
